"intercept","loc","studyName","block","geno","Test_weight","Grain_Yield","Plant_height"
1,"Ithaca, NE","HWWpanel_2012_Mead","3","NIOBRARA",181,NA,29.8
1,"Ithaca, NE","HWWpanel_2012_Mead","4","NORKAN",165,NA,34
1,"Ithaca, NE","HWWpanel_2012_Mead","1","NORKAN",183,NA,34.2
1,"Ithaca, NE","HWWpanel_2012_Mead","2","NORKAN",289,NA,28.9
1,"Ithaca, NE","HWWpanel_2012_Mead","3","NORKAN",191,NA,31.7
1,"Ithaca, NE","HWWpanel_2012_Mead","1","NORRIS",157,NA,34
1,"Ithaca, NE","HWWpanel_2012_Mead","2","NORRIS",216,NA,33.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","NORRIS",154,NA,31.6
1,"Ithaca, NE","HWWpanel_2012_Mead","4","NORRIS",269,NA,34.5
1,"Ithaca, NE","HWWpanel_2012_Mead","4","NUFRONTIER",174,NA,30.4
1,"Ithaca, NE","HWWpanel_2012_Mead","1","NUFRONTIER",135,NA,30.6
1,"Ithaca, NE","HWWpanel_2012_Mead","2","NUFRONTIER",208,NA,30.7
1,"Ithaca, NE","HWWpanel_2012_Mead","3","NUFRONTIER",178,NA,30.3
1,"Ithaca, NE","HWWpanel_2012_Mead","4","NUHORIZON",123,NA,31
1,"Ithaca, NE","HWWpanel_2012_Mead","1","NUHORIZON",212,NA,33.9
1,"Ithaca, NE","HWWpanel_2012_Mead","2","NUHORIZON",219,NA,31.5
1,"Ithaca, NE","HWWpanel_2012_Mead","3","NUHORIZON",241,NA,28.2
1,"Ithaca, NE","HWWpanel_2012_Mead","4","NUPLAINS",205,NA,31.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","NUPLAINS",214,NA,28.1
1,"Ithaca, NE","HWWpanel_2012_Mead","1","NUPLAINS",216,NA,29.7
1,"Ithaca, NE","HWWpanel_2012_Mead","3","NUPLAINS",186,NA,30
1,"Ithaca, NE","HWWpanel_2012_Mead","4","NUSKY",214,NA,27.3
1,"Ithaca, NE","HWWpanel_2012_Mead","1","NUSKY",230,NA,24.1
1,"Ithaca, NE","HWWpanel_2012_Mead","2","NUSKY",226,NA,26.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","NUSKY",166,NA,28
1,"Ithaca, NE","HWWpanel_2012_Mead","4","NW03666",213,NA,35.6
1,"Ithaca, NE","HWWpanel_2012_Mead","1","NW03666",167,NA,38.1
1,"Ithaca, NE","HWWpanel_2012_Mead","2","NW03666",189,NA,37.7
1,"Ithaca, NE","HWWpanel_2012_Mead","3","NW03666",171,NA,35.3
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OGALLALA",224,NA,29.6
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OGALLALA",217,NA,29
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OGALLALA",199,NA,28.4
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OGALLALA",152,NA,29.2
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK02405",163,NA,34.8
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK02405",179,NA,32.9
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK02405",184,NA,29.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK02405",116,NA,35.7
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK04111",200,NA,32.4
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK04111",149,NA,34
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK04111",186,NA,29.5
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK04111",168,NA,33.3
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK04415",162,NA,35.7
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK04415",159,NA,33
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK04415",232,NA,30.6
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK04415",199,NA,33.9
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK04505",197,NA,33.4
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK04505",125,NA,34.6
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK04505",275,NA,29.6
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK04505",158,NA,34.9
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK04507",193,NA,38.8
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK04507",141,NA,33.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK04507",210,NA,31.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK04507",198,NA,33.7
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK04525",228,NA,31.4
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK04525",191,NA,32.7
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK04525",325,NA,29.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK04525",228,NA,30.5
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK05108",132,NA,34.7
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK05108",170,NA,34.65
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK05108",161,NA,34.1
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK05108",171,NA,34.7
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK05122",187,NA,32.5
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK05122",219,NA,34.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK05122",232,NA,32.8
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK05122",225,NA,34.5
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK05134",149,NA,38.4
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK05134",119,NA,36.6
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK05134",187,NA,35.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK05134",147,NA,35.7
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK05204",102,NA,38.5
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK05204",171,NA,35.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK05204",169,NA,34.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK05204",192,NA,34.7
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK05303",183,NA,36.1
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK05303",137,NA,36.6
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK05303",157,NA,33.9
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK05303",205,NA,34.1
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK05312",147,NA,38.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK05312",198,NA,32.7
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK05312",164,NA,35.9
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK05312",188,NA,33.7
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK05511",111,NA,31.8
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK05511",144,NA,35.45
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK05511",182,NA,30.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK05511",222,NA,36.8
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK05526",120,NA,30.1
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK05526",147,NA,31.4
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK05526",234,NA,29.9
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK05526",165,NA,31.6
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK05711W",167,NA,32.7
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK05711W",249,NA,29.2
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK05711W",227,NA,27.7
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK05711W",235,NA,29.7
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK05723W",108,NA,38.8
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK05723W",145,NA,35.1
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK05723W",184,NA,33.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK05723W",130,NA,36.5
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK05830",161,NA,29.4
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK05830",157,NA,26.3
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK05830",217,NA,25.1
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK05830",172,NA,30.4
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK06114",134,NA,35.1
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK06114",219,NA,32.1
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK06114",120,NA,32.9
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK06114",154,NA,34.2
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK06210",135,NA,38.8
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK06210",141,NA,36.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK06210",181,NA,36.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK06210",167,NA,36.1
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK06318",207,NA,34.3
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK06318",199,NA,32.3
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK06318",178,NA,29.8
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK06318",179,NA,34.4
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK06319",201,NA,34.5
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK06319",188,NA,31.6
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK06319",149,NA,30.5
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK06319",172,NA,32.3
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK06336",165,NA,40.3
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK06336",157,NA,39.2
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK06336",176,NA,35.8
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK06336",129,NA,35.1
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK07231",193,NA,36.5
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK07231",197,NA,34.4
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK07231",254,NA,30.9
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK07231",255,NA,34.7
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK07S117",151,NA,37.4
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK07S117",168,NA,33.5
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK07S117",216,NA,32.5
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK07S117",154,NA,34.3
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK08328",148,NA,37.2
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK08328",230,NA,34.7
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK08328",219,NA,32.8
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK08328",226,NA,34.9
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK09634",218,NA,33.5
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK09634",187,NA,28.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK09634",245,NA,29.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK09634",130,NA,30.3
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK101",137,NA,36.1
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK10119",116,NA,34.6
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK10119",203,NA,31
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK10119",159,NA,30.3
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK10119",167,NA,32.3
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK101",245,NA,30.5
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK101",90.03,3530.222222,70
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK101",144,NA,32.4
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK102",140,NA,37.4
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK102",240,NA,27.4
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK102",188,NA,31.1
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK102",88.97,2971.333333,60
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK1067071",149,NA,30.6
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK1067071",156,NA,30.6
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK1067071",195,NA,28.4
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK1067071",172,NA,31.3
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK1067274",114,NA,37
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK1067274",149,NA,33.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK1067274",212,NA,31.1
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK1067274",111,NA,32.9
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK1068002",209,NA,34.8
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK1068002",227,NA,32.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK1068002",234,NA,30.5
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK1068002",197,NA,32.4
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK1068009",159,NA,36.8
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK1068009",157,NA,40.2
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK1068009",185,NA,32.7
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK1068009",129,NA,34.4
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK1068026",186,NA,34.15
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK1068026",169,NA,36.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK1068026",192,NA,35.5
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK1068026",192,NA,30.9
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK1068112",118,NA,42.5
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK1068112",149,NA,38.5
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK1068112",162,NA,35.3
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK1068112",128,NA,35.7
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK1070267",193,NA,34.2
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK1070267",168,NA,32.9
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK1070267",206,NA,31.8
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK1070267",159,NA,34.3
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK1070275",169,NA,34.8
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK1070275",162,NA,34.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK1070275",196,NA,34.5
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK1070275",159,NA,36
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK_BULLET",224,NA,35.3
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK_BULLET",91.51,2966.888889,60
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK_BULLET",201,NA,30.1
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK_BULLET",235,NA,32.9
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OK_RISING",175,NA,32.5
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OK_RISING",111,NA,31.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OK_RISING",196,NA,30.5
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OK_RISING",175,NA,35.5
1,"Ithaca, NE","HWWpanel_2012_Mead","1","ONAGA",176,NA,28.4
1,"Ithaca, NE","HWWpanel_2012_Mead","2","ONAGA",260,NA,28.6
1,"Ithaca, NE","HWWpanel_2012_Mead","3","ONAGA",203,NA,26.2
1,"Ithaca, NE","HWWpanel_2012_Mead","4","ONAGA",201,NA,29.7
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OVERLAND",135,NA,33.6
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OVERLAND",253,NA,29.9
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OVERLAND",215,NA,31.4
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OVERLAND",186,NA,27
1,"Ithaca, NE","HWWpanel_2012_Mead","4","OVERLEY",157,NA,36.4
1,"Ithaca, NE","HWWpanel_2012_Mead","1","OVERLEY",191,NA,33.5
1,"Ithaca, NE","HWWpanel_2012_Mead","2","OVERLEY",204,NA,32.9
1,"Ithaca, NE","HWWpanel_2012_Mead","3","OVERLEY",180,NA,35.2
1,"Ithaca, NE","HWWpanel_2012_Mead","4","PARKER",193,NA,30.6
1,"Ithaca, NE","HWWpanel_2012_Mead","1","PARKER",222,NA,31.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","PARKER",243,NA,31.2
1,"Ithaca, NE","HWWpanel_2012_Mead","4","PARKER76",186,NA,33.6
1,"Ithaca, NE","HWWpanel_2012_Mead","1","PARKER76",179,NA,31.2
1,"Ithaca, NE","HWWpanel_2012_Mead","2","PARKER76",217,NA,31.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","PARKER76",194,NA,30.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","PARKER",190,NA,31.8
1,"Ithaca, NE","HWWpanel_2012_Mead","4","PETE",195,NA,40
1,"Ithaca, NE","HWWpanel_2012_Mead","1","PETE",188,NA,36.4
1,"Ithaca, NE","HWWpanel_2012_Mead","2","PETE",225,NA,35.1
1,"Ithaca, NE","HWWpanel_2012_Mead","3","PETE",120,NA,37.6
1,"Ithaca, NE","HWWpanel_2012_Mead","4","PLATTE",148,NA,31.5
1,"Ithaca, NE","HWWpanel_2012_Mead","1","PLATTE",128,NA,29.6
1,"Ithaca, NE","HWWpanel_2012_Mead","2","PLATTE",179,NA,33.3
1,"Ithaca, NE","HWWpanel_2012_Mead","3","PLATTE",153,NA,31.7
1,"Ithaca, NE","HWWpanel_2012_Mead","4","POSTROCK",205,NA,35.9
1,"Ithaca, NE","HWWpanel_2012_Mead","1","POSTROCK",167,NA,34.2
1,"Ithaca, NE","HWWpanel_2012_Mead","2","POSTROCK",175,NA,31.8
1,"Ithaca, NE","HWWpanel_2012_Mead","3","POSTROCK",207,NA,32.4
1,"Ithaca, NE","HWWpanel_2012_Mead","4","PRAIRIE_RED",206,NA,38.7
1,"Ithaca, NE","HWWpanel_2012_Mead","1","PRAIRIE_RED",180,NA,35.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","PRAIRIE_RED",213,NA,32.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","PRAIRIE_RED",129,NA,35
1,"Ithaca, NE","HWWpanel_2012_Mead","2","PRONGHORN",227,NA,28.6
1,"Ithaca, NE","HWWpanel_2012_Mead","1","PRONGHORN",175,NA,34.1
1,"Ithaca, NE","HWWpanel_2012_Mead","3","PRONGHORN",175,NA,34.3
1,"Ithaca, NE","HWWpanel_2012_Mead","4","PRONGHORN",176,NA,33.7
1,"Ithaca, NE","HWWpanel_2012_Mead","4","PROWERS",188,NA,36.3
1,"Ithaca, NE","HWWpanel_2012_Mead","1","PROWERS",184,NA,33.2
1,"Ithaca, NE","HWWpanel_2012_Mead","2","PROWERS",202,NA,31.8
1,"Ithaca, NE","HWWpanel_2012_Mead","3","PROWERS",138,NA,34.8
1,"Ithaca, NE","HWWpanel_2012_Mead","4","RAWHIDE",154,NA,35
1,"Ithaca, NE","HWWpanel_2012_Mead","2","RAWHIDE",227,NA,29.7
1,"Ithaca, NE","HWWpanel_2012_Mead","1","RAWHIDE",182,NA,29.5
1,"Ithaca, NE","HWWpanel_2012_Mead","3","RAWHIDE",201,NA,30
1,"Ithaca, NE","HWWpanel_2012_Mead","4","REDLAND",220,NA,32.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","REDLAND",214,NA,29.6
1,"Ithaca, NE","HWWpanel_2012_Mead","1","REDLAND",184,NA,31.5
1,"Ithaca, NE","HWWpanel_2012_Mead","3","REDLAND",193,NA,30.2
1,"Ithaca, NE","HWWpanel_2012_Mead","4","RIPPER",148,NA,39.1
1,"Ithaca, NE","HWWpanel_2012_Mead","1","RIPPER",139,NA,34.7
1,"Ithaca, NE","HWWpanel_2012_Mead","2","RIPPER",224,NA,39.4
1,"Ithaca, NE","HWWpanel_2012_Mead","3","RIPPER",152,NA,37.6
1,"Ithaca, NE","HWWpanel_2012_Mead","4","RITA",202,NA,29.5
1,"Ithaca, NE","HWWpanel_2012_Mead","1","RITA",225,NA,28.4
1,"Ithaca, NE","HWWpanel_2012_Mead","2","RITA",274,NA,23.6
1,"Ithaca, NE","HWWpanel_2012_Mead","3","RITA",195,NA,26.3
1,"Ithaca, NE","HWWpanel_2012_Mead","4","ROBIDOUX",161,NA,35.3
1,"Ithaca, NE","HWWpanel_2012_Mead","1","ROBIDOUX",225,NA,31.3
1,"Ithaca, NE","HWWpanel_2012_Mead","2","ROBIDOUX",216,NA,31.3
1,"Ithaca, NE","HWWpanel_2012_Mead","3","ROBIDOUX",209,NA,33
1,"Ithaca, NE","HWWpanel_2012_Mead","4","RONL",149,NA,32.1
1,"Ithaca, NE","HWWpanel_2012_Mead","1","RONL",162,NA,32.6
1,"Ithaca, NE","HWWpanel_2012_Mead","2","RONL",210,NA,31.1
1,"Ithaca, NE","HWWpanel_2012_Mead","3","RONL",184,NA,29.3
1,"Ithaca, NE","HWWpanel_2012_Mead","1","ROSE",213,NA,29.3
1,"Ithaca, NE","HWWpanel_2012_Mead","4","ROSE",198,NA,29.3
1,"Ithaca, NE","HWWpanel_2012_Mead","2","ROSE",237,NA,27.7
1,"Ithaca, NE","HWWpanel_2012_Mead","3","ROSE",175,NA,27.2
1,"Ithaca, NE","HWWpanel_2012_Mead","4","ROSEBUD",169,NA,32
1,"Ithaca, NE","HWWpanel_2012_Mead","1","ROSEBUD",192,NA,32.4
1,"Ithaca, NE","HWWpanel_2012_Mead","2","ROSEBUD",283,NA,27.9
1,"Ithaca, NE","HWWpanel_2012_Mead","3","ROSEBUD",205,NA,28.3
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SAGE",183,NA,34.1
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SAGE",205,NA,33.9
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SAGE",175,NA,35.7
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SAGE",193,NA,35.6
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SANDY",187,NA,32
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SANDY",198,NA,29.5
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SANDY",198,NA,26.8
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SANDY",187,NA,29.9
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SANTA_FE",218,NA,34.3
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SANTA_FE",266,NA,35.5
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SANTA_FE",249,NA,33
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SANTA_FE",192,NA,35.7
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SCOUT66",144,NA,35.2
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SCOUT66",189,NA,32.4
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SCOUT66",161,NA,33.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SCOUT66",154,NA,38.8
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SD01058",167,NA,32.1
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SD01058",222,NA,31.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SD01058",205,NA,29.6
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SD01058",172,NA,30.6
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SD01237",220,NA,33.9
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SD01237",216,NA,36
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SD01237",277,NA,32.5
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SD01237",181,NA,33.3
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SD05118",167,NA,37
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SD05118",234,NA,36.4
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SD05118",215,NA,32.7
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SD05118",222,NA,32.4
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SD05210",205,NA,31
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SD05210",152,NA,30
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SD05210",231,NA,27.8
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SD05210",202,NA,30.4
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SD05W018",182,NA,31.1
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SD05W018",167,NA,28.9
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SD05W018",276,NA,28.8
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SD05W018",158,NA,29.6
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SETTLER_CL",90.24,3262.444444,72
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SETTLER_CL",180,NA,36.1
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SETTLER_CL",204,NA,33.8
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SETTLER_CL",182,NA,34.6
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SETTLER_CL",205,NA,36.3
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SETTLER_CL",201,NA,34.7
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SETTLER_CL",235,NA,35.6
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SETTLER_CL",180,NA,35.6
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SETTLER_CL",193,NA,39.1
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SETTLER_CL",197,NA,36.6
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SETTLER_CL",176,NA,35.4
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SETTLER_CL",201,NA,37.7
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SETTLER_CL",185,NA,35.8
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SETTLER_CL",154,NA,37.9
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SETTLER_CL",170,NA,37.3
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SETTLER_CL",156,NA,39.3
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SETTLER_CL",171,NA,40.4
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SETTLER_CL",157,NA,38.9
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SETTLER_CL",205,NA,32.9
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SETTLER_CL",182,NA,35.6
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SETTLER_CL",139,NA,35.2
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SETTLER_CL",148,NA,35.8
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SETTLER_CL",175,NA,36.9
